row_id,phone_number_hash,area_code,carrier_id,user_region,timestamp,call_duration_seconds,answered,call_frequency_24h,call_frequency_7d,spoofing_signal,complaint_count_7d,complaint_count_30d,known_business,business_verified,known_scam_cluster,blocklist_match,allowlist_match,first_seen_days_ago,risk_score,risk_label,high_risk_binary
1817,b433c5c5af10497f,713,carrier_verizon,US-TX,2026-05-03T21:48:00,480,1,2,7,0,0,1,1,0,0,0,0,661,0.15,Safe,0
1818,77d0b14bd17c4506,305,carrier_sprint,US-NC,2026-05-09T16:07:00,0,0,4,13,0,0,2,0,0,0,0,0,401,0.35,Safe,0
1819,c356e347933027e3,876,carrier_att,US-FL,2026-05-12T18:01:00,569,1,4,1,0,0,2,1,0,0,0,0,282,0.15,Safe,0
1820,4127fdf2e46cb090,215,carrier_sprint,US-MI,2026-05-14T09:06:00,321,1,0,14,0,0,2,0,0,0,0,0,428,0.35,Safe,0
1821,94097ab423121a0c,305,carrier_sprint,US-NC,2026-05-05T11:24:00,593,1,2,14,0,0,1,1,1,0,0,0,532,0.0,Safe,0
1822,27ef537de6865ec5,876,carrier_sprint,US-GA,2026-05-01T19:24:00,372,1,5,0,0,0,0,1,1,0,0,1,449,0.02,Safe,0
1823,2459baaf0a43b4bc,212,carrier_sprint,US-TX,2026-05-15T20:38:00,468,1,4,4,0,0,1,0,0,0,0,0,699,0.35,Safe,0
1824,4cb92ca8909c9936,312,carrier_att,US-CA,2026-05-02T20:48:00,105,1,9,28,0,3,3,0,0,0,0,0,120,0.45,Unknown,0
1825,19591f101e0bc5e2,212,carrier_tmobile,US-CA,2026-05-07T11:14:00,0,0,9,32,0,1,10,0,0,0,0,0,174,0.35,Unknown,0
1826,d84c74cd807ffab3,800,carrier_tmobile,US-CA,2026-05-08T06:25:00,401,1,4,7,0,0,1,1,1,0,0,0,88,0.0,Safe,0
1827,7dc11682a7ab9b1f,305,carrier_sprint,US-NC,2026-05-02T07:50:00,263,1,3,17,0,0,1,1,1,0,0,0,199,0.0,Safe,0
1828,789ba436b6187ed9,415,carrier_sprint,US-NC,2026-05-09T11:23:00,0,0,27,136,0,7,27,0,0,1,0,0,6,0.85,Suspicious,1
1829,43ae090ca2173623,704,carrier_voip_002,US-GA,2026-05-18T19:35:00,0,0,20,113,0,10,23,0,0,1,0,0,13,0.9,Suspicious,1
1830,32e1d4156b78345e,704,carrier_sprint,US-GA,2026-05-02T08:39:00,91,1,1,1,0,0,0,0,0,0,0,0,232,0.35,Safe,0
1831,9d560dabbc6dbe4b,305,carrier_voip_002,US-CA,2026-05-16T12:52:00,0,0,51,453,1,51,124,0,0,0,0,0,7,1.0,High Risk,1
1832,12081586c2bb8242,713,carrier_voip_001,US-CA,2026-05-10T09:27:00,0,0,28,142,1,15,23,0,0,0,0,0,24,0.85,Suspicious,1
1833,1a378d321e31a8c9,888,carrier_tmobile,US-IL,2026-05-03T10:01:00,334,1,4,0,0,0,1,1,1,0,0,0,243,0.0,Safe,0
1834,0098198b02f5aad1,876,carrier_att,US-PA,2026-05-02T14:25:00,155,1,3,11,0,0,1,1,1,0,0,0,602,0.0,Safe,0
1835,3aff19519fe491cd,900,carrier_att,US-OH,2026-05-08T18:03:00,189,1,5,0,0,0,0,1,1,0,0,0,518,0.0,Safe,0
1836,f392339497523481,876,carrier_verizon,US-FL,2026-05-13T06:27:00,258,1,4,6,0,0,0,1,0,0,0,0,565,0.15,Safe,0
1837,9ac7451ca26cd863,313,carrier_sprint,US-GA,2026-05-01T09:23:00,117,1,4,4,0,0,0,1,1,0,0,1,604,0.02,Safe,0
1838,eec1103a87fe8341,888,carrier_verizon,US-CA,2026-05-18T17:08:00,590,1,3,4,0,0,0,1,1,0,0,0,107,0.0,Safe,0
1839,1de6ee91545e0ee8,614,carrier_voip_002,US-NY,2026-05-04T16:34:00,0,0,82,151,1,32,113,0,0,1,0,0,5,1.0,High Risk,1
1840,c28e293fbabf895e,900,carrier_sprint,US-FL,2026-05-11T20:19:00,0,0,1,19,0,0,2,1,1,0,0,1,79,0.02,Safe,0
1841,a3f62889cfabd996,305,carrier_voip_002,US-MI,2026-05-18T13:44:00,0,0,63,437,1,44,145,0,0,1,0,0,5,1.0,High Risk,1
1842,aa6f9b4cb4ff7020,800,carrier_voip_001,US-OH,2026-05-10T12:40:00,0,0,85,380,0,30,137,0,0,1,0,0,7,1.0,High Risk,1
1843,fb87a31011bb1121,876,carrier_voip_001,US-CA,2026-05-08T22:55:00,30,1,29,168,1,11,25,0,0,0,0,0,18,0.85,Suspicious,1
1844,5f766b8d992a87e7,888,carrier_sprint,US-IL,2026-05-19T19:03:00,42,1,12,16,0,1,4,0,0,0,0,0,171,0.35,Unknown,0
1845,46ab5bdd0d055f77,313,carrier_sprint,US-CA,2026-05-13T10:08:00,26,1,3,18,0,3,5,0,0,0,0,0,39,0.45,Unknown,0
1846,39a6f0b8b73d36b8,215,carrier_voip_002,US-TX,2026-05-02T09:43:00,0,0,53,361,1,53,69,0,0,0,0,0,4,1.0,High Risk,1
1847,1490a28f091a6392,704,carrier_sprint,US-FL,2026-05-19T06:56:00,351,1,5,3,0,0,1,1,1,0,0,0,127,0.0,Safe,0
1848,763448b8daebc6e0,313,carrier_verizon,US-GA,2026-05-06T13:53:00,328,1,4,7,0,0,0,0,0,0,0,0,339,0.35,Safe,0
1849,231f93661cae2083,888,carrier_verizon,US-TX,2026-05-14T11:47:00,26,1,14,71,0,3,1,0,0,0,0,0,159,0.45,Unknown,0
1850,2d671b31fe5e2e2e,305,carrier_sprint,US-CA,2026-05-10T20:26:00,71,1,0,1,0,0,2,1,1,0,0,1,98,0.02,Safe,0
1851,6b9363b6c7f48362,313,carrier_verizon,US-CA,2026-05-08T09:25:00,305,1,3,7,0,0,2,0,0,0,0,0,113,0.35,Safe,0
1852,fb28135ff7cf1248,313,carrier_verizon,US-IL,2026-05-07T15:14:00,0,0,14,17,0,3,7,0,0,0,0,0,75,0.45,Unknown,0
1853,6ec1613ddb0f717a,312,carrier_verizon,US-TX,2026-05-11T20:12:00,586,1,1,18,0,0,0,0,0,0,0,0,238,0.35,Safe,0
1854,4890949b1795c145,305,carrier_sprint,US-PA,2026-05-10T09:54:00,250,1,3,7,0,0,1,1,1,0,0,0,273,0.0,Safe,0
1855,10acb723aad71af0,212,carrier_voip_001,US-CA,2026-05-02T16:58:00,0,0,27,474,1,51,108,0,0,0,0,0,0,1.0,High Risk,1
1856,f9fc3ddbe4a922d7,800,carrier_tmobile,US-IL,2026-05-18T21:03:00,380,1,1,10,0,0,0,0,0,0,0,0,151,0.35,Safe,0
1857,7f6877bbf129f134,704,carrier_tmobile,US-IL,2026-05-12T08:08:00,175,1,1,20,0,0,2,1,0,0,0,0,132,0.15,Safe,0
1858,094f3d11298af22b,313,carrier_voip_001,US-PA,2026-05-08T15:39:00,0,0,91,188,0,52,51,0,0,0,0,0,5,1.0,High Risk,1
1859,6cbf11bbc23dedef,212,carrier_verizon,US-GA,2026-05-17T10:17:00,251,1,5,15,0,0,1,1,0,0,0,0,461,0.15,Safe,0
1860,45c5623681f04c53,212,carrier_att,US-FL,2026-05-01T20:27:00,149,1,3,4,0,0,0,1,0,0,0,0,502,0.15,Safe,0
1861,f91f5a27a2a02376,888,carrier_sprint,US-GA,2026-05-03T15:12:00,471,1,2,19,0,0,2,1,1,0,0,0,727,0.0,Safe,0
1862,73fecd7c5613cc39,215,carrier_sprint,US-NC,2026-05-04T07:46:00,306,1,4,1,0,0,2,0,0,0,0,1,105,0.02,Safe,0
1863,0fa94eff040f79cf,215,carrier_verizon,US-NC,2026-05-18T22:07:00,410,1,4,3,0,0,2,1,1,0,0,0,460,0.0,Safe,0
1864,f9f54b8caf33e7b3,900,carrier_voip_001,US-CA,2026-05-19T18:21:00,0,0,4,77,0,2,6,1,0,0,0,0,96,0.15,Unknown,0
1865,38ab9c62d6567660,215,carrier_att,US-TX,2026-05-10T20:09:00,582,1,1,16,0,0,0,1,0,0,0,0,220,0.15,Safe,0
1866,6ff725d935f3ffb7,900,carrier_verizon,US-MI,2026-05-02T18:38:00,0,0,2,0,0,0,1,1,1,0,0,0,89,0.0,Safe,0
1867,a6238a7d25b6b41a,305,carrier_sprint,US-MI,2026-05-15T08:16:00,0,0,12,57,0,0,10,0,0,0,0,0,162,0.35,Unknown,0
1868,ac8e7e7678f97f68,212,carrier_att,US-OH,2026-05-03T19:19:00,518,1,3,12,0,0,2,1,1,0,0,0,634,0.0,Safe,0
1869,a11dbdb52a376e7a,888,carrier_voip_001,US-IL,2026-05-15T12:37:00,0,0,15,56,0,3,3,0,0,0,0,0,29,0.45,Unknown,0
1870,feb4208389b9345a,888,carrier_verizon,US-NC,2026-05-01T12:06:00,508,1,4,11,0,0,1,1,1,0,0,1,540,0.02,Safe,0
1871,b956e5466aa72fc0,614,carrier_verizon,US-OH,2026-05-09T07:08:00,120,1,4,5,0,0,1,1,1,0,0,0,217,0.0,Safe,0
1872,41cb0a2a1e593653,713,carrier_verizon,US-NC,2026-05-19T21:25:00,578,1,0,10,0,0,1,1,1,0,0,0,97,0.0,Safe,0
1873,ddf8f883683bcb90,713,carrier_att,US-OH,2026-05-01T06:37:00,240,1,1,9,0,0,1,1,1,0,0,1,348,0.02,Safe,0
1874,db1bce23caa0e16e,415,carrier_sprint,US-NC,2026-05-11T14:26:00,596,1,2,19,0,0,0,0,0,0,0,0,344,0.35,Safe,0
1875,c5cf1aab90d5f44d,415,carrier_sprint,US-TX,2026-05-11T18:03:00,24,1,14,34,0,2,1,0,0,0,0,0,47,0.35,Unknown,0
1876,1a9ec0916383983d,704,carrier_tmobile,US-CA,2026-05-17T07:52:00,95,1,1,9,0,0,0,1,1,0,0,0,164,0.0,Safe,0
1877,5f8e8d8e366f5970,900,carrier_unknown,US-FL,2026-05-19T10:31:00,16,1,26,53,0,8,12,0,0,0,0,0,28,0.55,Suspicious,1
1878,76004b64a5c55421,212,carrier_tmobile,US-CA,2026-05-18T15:19:00,415,1,4,1,0,0,2,1,1,0,0,0,394,0.0,Safe,0
1879,64fbf522b9873e27,713,carrier_verizon,US-NY,2026-05-15T08:19:00,487,1,2,17,0,0,0,1,1,0,0,0,132,0.0,Safe,0
1880,08f7ae1961ac5bb1,212,carrier_voip_001,US-GA,2026-05-04T13:42:00,0,0,37,78,0,11,11,0,0,0,0,0,21,0.65,Suspicious,1
1881,20f83c128644f680,404,carrier_tmobile,US-NC,2026-05-13T10:56:00,143,1,2,14,0,0,0,0,0,0,0,0,187,0.35,Safe,0
1882,b14bb6759368876c,305,carrier_voip_002,US-IL,2026-05-03T22:06:00,30,1,15,37,0,2,1,0,0,0,0,0,27,0.35,Unknown,0
1883,bbb65ee4ffc440fd,404,carrier_voip_001,US-IL,2026-05-10T20:02:00,0,0,68,193,1,59,130,0,0,1,1,0,9,0.98,High Risk,1
1884,d093277d80d3ed84,900,carrier_att,US-GA,2026-05-01T12:06:00,32,1,7,16,0,3,7,0,0,0,0,0,135,0.45,Unknown,0
1885,28127120d5e89b27,305,carrier_tmobile,US-FL,2026-05-01T13:13:00,480,1,3,4,0,0,0,1,1,0,0,0,335,0.0,Safe,0
1886,eae587d7e45aa28c,305,carrier_sprint,US-NY,2026-05-10T08:11:00,34,1,12,77,0,3,0,0,0,0,0,0,162,0.45,Unknown,0
1887,3ca43ed2e9bf9949,312,carrier_att,US-IL,2026-05-12T21:59:00,0,0,3,0,0,0,0,1,1,0,0,0,299,0.0,Safe,0
1888,7eb17bdabab38f65,215,carrier_att,US-FL,2026-05-13T15:01:00,420,1,4,19,0,0,1,1,1,0,0,0,229,0.0,Safe,0
1889,b6ceabd16c347e1f,215,carrier_voip_002,US-IL,2026-05-09T22:16:00,0,0,76,387,0,53,78,0,0,1,0,0,9,1.0,High Risk,1
1890,a12687a7fb02a52c,800,carrier_sprint,US-PA,2026-05-15T21:48:00,0,0,17,153,1,15,13,1,0,0,0,0,28,0.55,Suspicious,1
1891,a4b18681465af5a9,876,carrier_att,US-IL,2026-05-03T20:06:00,120,1,2,19,0,0,0,0,0,0,0,0,97,0.35,Safe,0
1892,8ed5f8fdb96425d7,713,carrier_voip_002,US-NC,2026-05-14T20:17:00,0,0,60,465,0,16,61,0,0,1,1,0,5,0.98,High Risk,1
1893,34cdad7db0f0dc86,713,carrier_sprint,US-IL,2026-05-01T12:46:00,126,1,4,13,0,0,2,0,0,0,0,0,225,0.35,Safe,0
1894,66d40f79421f399f,800,carrier_voip_001,US-PA,2026-05-07T18:45:00,0,0,34,64,0,7,29,0,0,1,0,0,23,0.8,Suspicious,1
1895,742b4a5099ea6643,876,carrier_verizon,US-OH,2026-05-07T17:54:00,522,1,3,6,0,0,2,0,0,0,0,0,218,0.35,Safe,0
1896,9a11c0f25e819ad9,313,carrier_unknown,US-GA,2026-05-09T12:50:00,10,1,56,468,1,24,150,0,0,0,0,0,10,1.0,High Risk,1
1897,2faf78f9d85d2f59,212,carrier_verizon,US-GA,2026-05-04T09:24:00,488,1,0,13,0,0,0,1,1,0,0,1,294,0.02,Safe,0
1898,fd2da817073f1075,614,carrier_unknown,US-PA,2026-05-15T06:06:00,0,0,12,34,0,2,4,0,0,0,0,0,158,0.35,Unknown,0
1899,71320a6910266a27,313,carrier_sprint,US-IL,2026-05-19T10:23:00,419,1,1,19,0,0,2,1,1,0,0,0,161,0.0,Safe,0
1900,d4baeca727f4d594,312,carrier_att,US-MI,2026-05-03T16:27:00,128,1,4,5,0,0,1,0,0,0,0,1,142,0.02,Safe,0
1901,3e801d8277f0eb4b,415,carrier_att,US-TX,2026-05-08T06:03:00,157,1,4,8,0,0,1,0,0,0,0,0,701,0.35,Safe,0
1902,29a46f82d0e65a66,212,carrier_sprint,US-FL,2026-05-05T12:43:00,0,0,2,12,0,0,2,1,1,0,0,0,634,0.0,Safe,0
1903,2c3c99189de2ad74,313,carrier_voip_002,US-CA,2026-05-12T16:46:00,57,1,11,25,0,3,10,0,0,0,0,0,167,0.45,Unknown,0
1904,ead76133f4943b0d,876,carrier_tmobile,US-IL,2026-05-04T21:24:00,422,1,0,16,0,0,2,1,1,0,0,0,143,0.0,Safe,0
1905,ee3ef83c31e5d46c,415,carrier_sprint,US-TX,2026-05-15T19:17:00,82,1,3,8,0,0,0,1,1,0,0,1,578,0.02,Safe,0
1906,2d68559283fd7c66,404,carrier_unknown,US-MI,2026-05-13T20:58:00,0,0,31,67,0,14,28,0,0,0,0,0,7,0.7,Suspicious,1
1907,1af3e771a4026197,305,carrier_tmobile,US-NC,2026-05-06T19:48:00,0,0,4,8,0,0,2,0,0,0,0,0,229,0.35,Safe,0
1908,8be450a71db8c51f,305,carrier_att,US-IL,2026-05-10T13:14:00,133,1,1,20,0,0,1,0,0,0,0,0,505,0.35,Safe,0
1909,fd9dd04632a366ce,704,carrier_unknown,US-PA,2026-05-02T18:44:00,49,1,11,13,0,2,8,1,0,0,0,0,92,0.15,Unknown,0
1910,aaa077e1683e3066,888,carrier_unknown,US-GA,2026-05-15T11:07:00,0,0,31,237,1,37,113,0,0,1,0,0,4,1.0,High Risk,1
1911,fffd05adf2dee261,888,carrier_tmobile,US-PA,2026-05-19T21:29:00,342,1,0,6,0,0,0,1,1,0,0,1,66,0.02,Safe,0
1912,9f45e4d4d98e2555,312,carrier_voip_001,US-PA,2026-05-15T14:43:00,14,1,98,250,1,53,146,0,0,1,0,0,5,1.0,High Risk,1
1913,adf11028267f63ea,704,carrier_sprint,US-FL,2026-05-14T09:06:00,88,1,9,68,0,0,3,0,0,0,0,0,97,0.35,Unknown,0
1914,66e3a33e5d1428a4,800,carrier_att,US-NC,2026-05-17T10:36:00,36,1,5,36,0,1,0,0,0,0,0,0,99,0.35,Unknown,0
1915,cb7b1a5030d21e94,888,carrier_verizon,US-GA,2026-05-03T11:40:00,549,1,3,7,0,0,0,0,0,0,0,1,543,0.02,Safe,0
1916,4d5be0fa679b8a23,305,carrier_unknown,US-NY,2026-05-18T15:08:00,0,0,62,428,1,37,59,0,0,1,1,0,9,0.98,High Risk,1
1917,f3fe7fd2f58fdf48,212,carrier_verizon,US-OH,2026-05-11T17:21:00,82,1,5,5,0,0,1,1,1,0,0,0,704,0.0,Safe,0
1918,f75761a60d140286,215,carrier_unknown,US-CA,2026-05-02T06:13:00,16,1,11,181,1,4,29,0,0,1,0,0,7,0.95,Suspicious,1
1919,8117d024f2983a0a,900,carrier_tmobile,US-TX,2026-05-05T14:12:00,209,1,2,1,0,0,0,0,0,0,0,0,62,0.35,Safe,0
1920,fc9b2dec07180707,888,carrier_voip_002,US-FL,2026-05-14T18:53:00,59,1,9,28,0,0,9,0,0,0,0,0,108,0.35,Unknown,0
1921,5206e91aafeb6200,305,carrier_sprint,US-OH,2026-05-09T20:00:00,461,1,1,0,0,0,1,1,0,0,0,1,79,0.02,Safe,0
1922,2f826a63a665a7ce,312,carrier_verizon,US-NY,2026-05-17T06:37:00,0,0,4,52,0,0,7,1,0,0,0,0,112,0.15,Unknown,0
1923,712602c4101e3442,415,carrier_att,US-TX,2026-05-11T11:45:00,214,1,2,0,0,0,2,1,0,0,0,0,485,0.15,Safe,0
1924,4c1d281ebc9383dc,888,carrier_voip_001,US-FL,2026-05-10T13:22:00,0,0,5,80,0,0,5,0,0,0,0,0,123,0.35,Unknown,0
1925,c4701e6045345e27,614,carrier_att,US-NC,2026-05-04T16:49:00,124,1,3,5,0,0,1,0,0,0,0,0,670,0.35,Safe,0
1926,f84d07545729902c,614,carrier_tmobile,US-NC,2026-05-18T06:15:00,61,1,5,69,0,3,8,1,0,0,0,0,17,0.25,Unknown,0
1927,87996df226ef9372,888,carrier_voip_001,US-OH,2026-05-05T11:38:00,0,0,26,51,0,14,34,0,0,0,0,0,5,0.7,Suspicious,1
1928,04b3ad1cab371d80,312,carrier_voip_001,US-TX,2026-05-11T20:31:00,0,0,62,488,0,38,116,0,0,1,0,0,5,1.0,High Risk,1
1929,dab6924c76b1307a,704,carrier_voip_001,US-MI,2026-05-11T09:05:00,0,0,28,190,0,6,10,0,0,0,0,0,7,0.6,Suspicious,1
1930,89baa8bae3a9a14a,404,carrier_unknown,US-NC,2026-05-06T09:49:00,0,0,70,421,0,51,99,0,0,1,0,0,5,1.0,High Risk,1
1931,93347d804cc195ff,212,carrier_voip_001,US-PA,2026-05-19T22:37:00,69,1,9,17,0,0,8,0,0,0,0,0,25,0.35,Unknown,0
1932,77e26b3079a30a38,900,carrier_sprint,US-TX,2026-05-04T16:44:00,144,1,0,3,0,0,2,1,0,0,0,0,714,0.15,Safe,0
1933,8da1a23b0d070c22,900,carrier_sprint,US-TX,2026-05-17T09:34:00,589,1,5,15,0,0,2,1,1,0,0,0,209,0.0,Safe,0
1934,7a17004732305399,900,carrier_voip_001,US-FL,2026-05-19T15:39:00,20,1,84,352,1,59,71,0,0,0,0,0,10,1.0,High Risk,1
1935,3860a516cb15793c,305,carrier_sprint,US-TX,2026-05-05T18:40:00,189,1,5,20,0,0,2,1,1,0,0,1,104,0.02,Safe,0
1936,419ef75f3bd521c1,215,carrier_verizon,US-MI,2026-05-17T16:40:00,542,1,3,11,0,0,2,1,1,0,0,0,325,0.0,Safe,0
1937,086c522f635cdf0b,404,carrier_sprint,US-PA,2026-05-11T19:42:00,0,0,12,64,0,2,8,0,0,0,0,0,64,0.35,Unknown,0
1938,ccce09419e8d0e9a,614,carrier_att,US-IL,2026-05-15T20:24:00,0,0,1,9,0,0,2,1,0,0,0,0,118,0.15,Safe,0
1939,39dd444f4c07a503,404,carrier_unknown,US-MI,2026-05-11T15:00:00,0,0,3,72,0,1,6,1,0,0,0,0,57,0.15,Unknown,0
1940,ac1ca0c4573ca0fc,713,carrier_voip_002,US-OH,2026-05-13T16:12:00,22,1,8,26,0,2,10,0,0,0,0,0,64,0.35,Unknown,0
1941,b16640774a642790,215,carrier_verizon,US-NY,2026-05-05T10:15:00,0,0,14,52,0,0,4,1,0,0,0,0,159,0.15,Unknown,0
1942,075a07489a5cd38b,305,carrier_verizon,US-NY,2026-05-02T07:26:00,57,1,4,10,0,0,0,1,1,0,0,0,412,0.0,Safe,0
1943,58caafa624996afc,876,carrier_verizon,US-GA,2026-05-03T10:30:00,125,1,2,8,0,0,1,1,1,0,0,0,173,0.0,Safe,0
1944,438003c8945933d8,404,carrier_verizon,US-NC,2026-05-01T17:24:00,0,0,3,12,0,0,0,0,0,0,0,1,213,0.02,Safe,0
1945,cf1a698e9b9723ad,404,carrier_att,US-IL,2026-05-05T19:13:00,0,0,6,10,0,2,5,0,0,0,0,0,94,0.35,Unknown,0
1946,6a8f11df1736df2d,305,carrier_sprint,US-GA,2026-05-14T12:36:00,155,1,3,17,0,0,2,0,0,0,0,0,281,0.35,Safe,0
1947,f8692028cb767054,415,carrier_sprint,US-IL,2026-05-19T06:11:00,160,1,4,5,0,0,2,0,0,0,0,1,639,0.02,Safe,0
1948,ffa699b34d868cae,212,carrier_att,US-IL,2026-05-03T16:43:00,64,1,8,53,0,0,6,0,0,0,0,0,16,0.35,Unknown,0
1949,d14199c9fb7c55e9,800,carrier_sprint,US-TX,2026-05-06T08:35:00,0,0,1,8,0,0,1,1,1,0,0,0,227,0.0,Safe,0
1950,f6ce106324b199c7,713,carrier_voip_002,US-IL,2026-05-05T09:00:00,0,0,36,109,0,12,33,0,0,0,0,0,8,0.65,Suspicious,1
1951,51f08a2802027a80,614,carrier_sprint,US-FL,2026-05-09T11:29:00,489,1,1,5,0,0,1,1,1,0,0,0,208,0.0,Safe,0
1952,25f4f7ba338f3be2,313,carrier_verizon,US-NC,2026-05-17T06:05:00,24,1,8,72,0,3,2,0,0,0,0,0,22,0.45,Unknown,0
1953,75d20001a80a9393,876,carrier_sprint,US-IL,2026-05-14T06:54:00,292,1,2,8,0,0,1,0,0,0,0,0,653,0.35,Safe,0
1954,96180b1b815b9963,215,carrier_verizon,US-NC,2026-05-15T20:44:00,64,1,7,66,0,1,10,0,0,0,0,0,94,0.35,Unknown,0
1955,26d73902cc2f1533,704,carrier_voip_001,US-MI,2026-05-02T19:05:00,0,0,58,157,0,43,40,0,0,1,1,0,5,0.98,High Risk,1
1956,77f72d99d181fb7b,212,carrier_sprint,US-IL,2026-05-03T18:16:00,165,1,1,17,0,0,1,1,1,0,0,0,199,0.0,Safe,0
1957,0c3667ed7f6b9c91,876,carrier_verizon,US-MI,2026-05-03T18:24:00,25,1,3,2,0,0,2,1,1,0,0,0,467,0.0,Safe,0
1958,ad01651718e41143,312,carrier_voip_001,US-GA,2026-05-05T17:15:00,0,0,30,66,0,5,24,0,0,1,0,0,8,0.8,Suspicious,1
1959,1c8f0726b0f6434d,900,carrier_sprint,US-GA,2026-05-04T21:00:00,0,0,12,197,0,12,12,0,0,1,0,0,3,0.9,Suspicious,1
1960,f3dfe81bcb5c2b89,888,carrier_att,US-PA,2026-05-10T13:14:00,307,1,0,11,0,0,0,1,1,0,0,1,116,0.02,Safe,0
1961,8df8292c2b5d5456,876,carrier_unknown,US-NY,2026-05-01T07:43:00,111,1,10,29,1,2,6,1,0,0,0,0,24,0.35,Unknown,0
1962,a70e237aae7c5e23,212,carrier_sprint,US-NY,2026-05-06T13:45:00,310,1,5,11,0,0,0,0,0,0,0,1,109,0.02,Safe,0
1963,5e64d6b07bbef76e,614,carrier_tmobile,US-MI,2026-05-15T16:40:00,499,1,5,5,0,0,2,0,0,0,0,0,699,0.35,Safe,0
1964,226dd08086401005,305,carrier_voip_001,US-NY,2026-05-06T07:18:00,0,0,24,129,0,7,36,0,0,0,0,0,24,0.55,Suspicious,1
1965,b7a3ff5bba0ab099,900,carrier_verizon,US-GA,2026-05-15T13:55:00,207,1,5,6,0,0,1,1,0,0,0,0,435,0.15,Safe,0
1966,945392a3cf85895e,900,carrier_att,US-PA,2026-05-17T16:21:00,0,0,15,67,0,3,8,0,0,0,0,0,103,0.45,Unknown,0
1967,044ebfd257d45cfb,704,carrier_att,US-GA,2026-05-17T07:13:00,294,1,5,1,0,0,1,1,1,0,0,0,581,0.0,Safe,0
1968,26e31964d0a718e2,614,carrier_sprint,US-CA,2026-05-07T11:16:00,586,1,5,1,0,0,2,1,1,0,0,0,638,0.0,Safe,0
1969,0592658e64ff0d41,704,carrier_voip_002,US-MI,2026-05-03T14:26:00,0,0,100,205,1,21,54,0,0,0,0,0,8,1.0,High Risk,1
1970,5713e18a1e07bacf,888,carrier_voip_001,US-TX,2026-05-07T07:52:00,69,1,14,51,1,1,2,0,0,0,0,0,154,0.55,Unknown,0
1971,3540631226f63fa5,305,carrier_unknown,US-NC,2026-05-16T10:00:00,49,1,14,78,0,0,0,1,0,0,0,0,114,0.15,Unknown,0
1972,b007fb5867c4785d,313,carrier_unknown,US-NC,2026-05-03T15:30:00,44,1,36,197,0,11,37,0,0,0,0,0,30,0.65,Suspicious,1
1973,2791ce564f91c54b,312,carrier_tmobile,US-PA,2026-05-16T11:05:00,575,1,2,12,0,0,0,1,1,0,0,0,166,0.0,Safe,0
1974,88ecb44cd471e05f,800,carrier_sprint,US-MI,2026-05-15T19:39:00,200,1,2,17,0,0,0,0,0,0,0,0,207,0.35,Safe,0
1975,5f03e80a7c9f0849,312,carrier_sprint,US-MI,2026-05-10T08:15:00,279,1,4,16,0,0,1,0,0,0,0,0,345,0.35,Safe,0
1976,941c2cd4782ae6ee,888,carrier_voip_001,US-MI,2026-05-06T20:21:00,0,0,42,447,1,59,67,0,0,0,1,0,5,0.98,High Risk,1
1977,0a928583d3d807e8,404,carrier_sprint,US-NY,2026-05-08T19:46:00,316,1,3,7,0,0,2,1,1,0,0,0,600,0.0,Safe,0
1978,f394241825e6087b,313,carrier_unknown,US-FL,2026-05-15T06:42:00,0,0,33,334,0,41,110,0,0,1,1,0,3,0.98,High Risk,1
1979,6a838ed31b4a3e22,800,carrier_verizon,US-CA,2026-05-08T07:13:00,0,0,2,7,0,0,0,1,1,0,0,1,710,0.02,Safe,0
1980,a3a74b5b5114237c,415,carrier_voip_001,US-NY,2026-05-14T12:55:00,0,0,39,175,0,4,27,0,0,1,0,0,17,0.8,Suspicious,1
1981,a181aba753e9292a,614,carrier_sprint,US-MI,2026-05-14T08:20:00,63,1,5,0,0,0,1,1,1,0,0,0,612,0.0,Safe,0
1982,c5f0487206e10a6c,312,carrier_unknown,US-CA,2026-05-18T22:11:00,6,1,20,181,1,9,22,0,0,0,0,0,12,0.75,Suspicious,1
1983,70ba993df4b6c4ef,415,carrier_voip_002,US-NC,2026-05-17T15:11:00,0,0,91,426,1,39,95,0,0,0,0,0,9,1.0,High Risk,1
1984,aa0bde111554b85c,713,carrier_voip_002,US-CA,2026-05-18T20:05:00,0,0,82,168,1,36,59,0,0,1,1,0,10,0.98,High Risk,1
1985,3622f6c5e82a4c8f,704,carrier_unknown,US-PA,2026-05-14T16:11:00,0,0,51,371,1,39,106,0,0,1,0,0,7,1.0,High Risk,1
1986,a8ee6e2822e41bb5,404,carrier_voip_002,US-CA,2026-05-09T20:05:00,0,0,3,41,0,1,0,0,0,0,0,0,121,0.35,Unknown,0
1987,92f575f4685557fa,713,carrier_sprint,US-CA,2026-05-08T16:57:00,0,0,6,38,0,2,10,0,0,0,0,0,169,0.35,Unknown,0
1988,2424ed2a481e050c,900,carrier_voip_001,US-PA,2026-05-19T21:13:00,0,0,37,165,0,10,30,1,0,1,0,0,9,0.7,Suspicious,1
1989,9810b4e661f4f634,305,carrier_tmobile,US-GA,2026-05-02T10:21:00,182,1,5,4,0,0,0,1,0,0,0,0,83,0.15,Safe,0
1990,1b494722b3cc2c05,614,carrier_att,US-MI,2026-05-04T19:30:00,315,1,5,7,0,0,2,0,0,0,0,0,529,0.35,Safe,0
